Country Name,Country Code,TechExp_1960,TechExp_1961,TechExp_1962,TechExp_1963,TechExp_1964,TechExp_1965,TechExp_1966,TechExp_1967,TechExp_1968,TechExp_1969,TechExp_1970,TechExp_1971,TechExp_1972,TechExp_1973,TechExp_1974,TechExp_1975,TechExp_1976,TechExp_1977,TechExp_1978,TechExp_1979,TechExp_1980,TechExp_1981,TechExp_1982,TechExp_1983,TechExp_1984,TechExp_1985,TechExp_1986,TechExp_1987,TechExp_1988,TechExp_1989,TechExp_1990,TechExp_1991,TechExp_1992,TechExp_1993,TechExp_1994,TechExp_1995,TechExp_1996,TechExp_1997,TechExp_1998,TechExp_1999,TechExp_2000,TechExp_2001,TechExp_2002,TechExp_2003,TechExp_2004,TechExp_2005,TechExp_2006,TechExp_2007,TechExp_2008,TechExp_2009,TechExp_2010,TechExp_2011,TechExp_2012,TechExp_2013,TechExp_2014,TechExp_2015,TechExp_2016
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30149849612,3.70055080677,3.19927661409,6.80405624562,4.91183597085,7.28803105773,3.61433536967,5.18101248038,5.06435415841,5.52406306599,5.19947369151,7.80354489112,8.40913176776,7.31947291739,8.50023285,11.2333164568,14.8235276529,16.8783306391,,,,,,5.18601559471,,
Latin America & Caribbean,LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39081075517,6.63926704128,6.41419317717,7.0780316555,7.77668543367,8.72091788598,9.57441059705,12.3484270194,14.4422056118,15.7162468647,15.2465999307,14.5163254698,13.4621175272,12.644132214,12.1350645429,11.9057083898,11.481432111,10.0443010824,11.3711542171,10.5594188178,10.557097944,9.72079215111,9.98259746732,11.05582746,11.2319811182,
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48618730002,,4.14842927148,3.19962036743,3.35520299639,4.43392025325,,,,,,,,,,7.62150139511,6.01450014491,5.42313969499,3.38678479622,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597690529467,0.667119902461,1.05244212781,1.12672914808,1.2051141543,,,,,3.23907850749,3.08632073494,2.17125637764,0.556696942406,0.68479643454,1.52915830047,2.30785766722,1.49480733758,2.08435183859,1.86254536085,0.949291395208,1.02595127155,1.02153345046,0.91513514159,0.992280243537,0.907765064566,0.836279814206,
Lower middle income,LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61587920321,9.10311825514,12.9014820536,14.7773451654,14.5284529552,16.6418705863,15.6972491761,13.7430914037,14.1135541727,13.0995193224,13.653493019,12.1691100439,11.3072054566,10.4210420233,9.18780938368,10.6157362326,8.94245397817,8.44564404867,9.18014178345,10.6439701049,11.1456702548,10.0235784299,
Low & middle income,LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4683488872,13.3412797152,14.2135687363,15.062826888,16.6874329371,18.8007002026,22.261088946,18.5074433728,19.2767581714,19.6499709996,19.5073058538,18.7095261685,18.6915654049,17.476164255,15.5820651739,17.7921839482,16.8319985777,15.561890171,16.4831273546,17.5250193412,17.707864312,18.5443919523,
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28266962564,0.517349168993,0.61858640257,0.0753782665789,0.0468524280845,,,,0.21668628198,0.311861242016,0.713354334046,0.0233571557777,0.00342303194272,,,,
Late-demographic dividend,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6388973134,17.7880375655,17.6012504203,18.2654636864,20.5271878156,22.607635421,28.0010800194,22.0487554639,23.5054738076,23.3983311026,22.8761819207,21.7205025569,22.0440990058,18.8030147688,16.9645724099,20.2720790915,19.9484846955,18.4753105198,18.9251347794,18.9160067805,19.0866738232,21.372979728,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400481623269,,5.28450343288,3.66407857644,3.58461015406,3.79266968772,3.29060183781,3.29637465591,4.45826380522,4.99061120213,3.77040826313,4.79042851201,4.72193447166,6.15389277612,8.05747115923,10.8450363647,11.1447919434,9.99440217406,10.608376441,10.2117171199,10.4215035657,10.3311176944,10.1357504689,11.8527739282,11.795814529
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6005133267,16.5583381998,19.1655746294,15.4593433128,12.0221448385,10.5113039323,11.8567044302,11.5841763351,8.75512302286,6.41947899505,8.77521564847,8.3654626765,8.81191667106,8.40626856305,6.58351766274,5.70360125769,6.8230011176,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53304382931,5.16550123731,5.20374358723,6.25751732971,3.97883238932,4.06077707514,3.95912240239,3.77283000634,3.86790426458,4.58911383037,4.88600212139,5.31417498485,6.8211010554,6.94769529769,6.95329932583,7.75851821074,7.64431205408,8.24290455672,9.77765121557,13.0121460908,15.0458088923,,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63813871564,1.55479393644,1.78547749372,1.91667799209,1.80778312824,1.34131593243,1.94473671809,1.92976066211,1.88228323503,0.826918073818,0.856655690916,0.872244642239,0.925561384057,0.672887909993,0.547995476203,0.472430561879,0.717749018343,0.736932930281,1.05544542064,2.05247874708,4.31674275744,0.0,0.0,0.0,,0.163745252402,0.0,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52562888994,2.11973827756,0.550582556441,0.359904765382,0.411670816776,9.56603216023,12.3308069907,11.2862444109,9.50852378578,11.1145853641,11.3464424191,10.1801741778,9.6411270526,9.79143455222,8.81753755195,5.95036316596,7.32510224262,7.69204600849,6.06822771355,6.35075200205,6.55095078581,5.31383693627,3.53681437302,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16170115123,3.78789199064,10.187632117,27.3876700961,3.07826144495,4.47003818159,3.07796078335,2.59303847806,3.98086455301,3.32606018873,2.68077974161,3.95672574019,4.77895274178,5.1216662634,4.2424266394,4.59038293373,8.25988860975,6.30872046038,4.78457659711,2.36112569415,4.80677408421,3.98892728169,
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06818394677,1.42988068086,0.942164435068,9.02748347199,1.86379832632,1.21320548054,2.2240005677,0.858761821634,18.2843070438,3.30611532099,0.572268431497,0.905969808097,1.03602379583,0.647063829226,0.565536744914,0.782423602136,1.16831207295,1.06469081347,0.662807629672,1.65034114783,1.03751879371,9.68528930804,0.373111205086,0.298939630366,0.571462588124,0.186266127582,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38431542636,4.46607328385,6.02618197514,3.59714194171,5.15326226055,,6.79405126582,7.03785915112,5.87492402364,4.58361579978,4.53692066158,4.69919442646,4.00466951367,3.21625538424,3.83409336909,2.22879055881,2.85611681879,,3.88257699497,3.0170394034,3.7228475591,3.05198634627,4.57191706812,,
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0972697733,8.42932232241,8.68014147619,11.2438289769,11.5988659779,13.9369751635,15.1725811858,15.8052697641,17.5539646271,19.2528153397,20.7464406199,22.4513507735,22.0560002351,21.4267084451,21.399096116,21.2853964199,19.6356592638,18.9814078548,17.177060002,15.7292335315,18.1761874996,16.9378093587,16.5098163124,16.3350661942,15.9247617561,15.9921956046,14.6869368099,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5547330958,13.3928855603,14.2777448129,15.1538145662,16.7336906877,18.8946542613,22.3570518581,18.5906161344,19.3516252234,19.7102722969,19.5778320667,18.7519107356,18.7070616321,17.5001403665,15.62205011,17.8351132141,16.8924445403,15.5923942268,16.5292661568,17.5870461399,17.7755174536,18.6427182971,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16890290221,3.22819792201,1.56503250179,2.24088958464,1.94007025885,0.879965874328,1.24289113044,1.09294526111,1.3766194422,1.34664115394,1.1705445638,1.08385925177,1.11298662787,0.831502628893,,2.94886571804,3.38153386958,3.90390610379,3.88980096376,3.6346025565,3.09948975668,2.98731233437,1.96085313263
Mali,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55368444679,6.80152066215,5.20688741632,3.85201661369,14.8077480377,6.49005311129,9.47010365889,4.30057245017,4.1552319121,5.14106653648,7.04840913998,7.94373046295,1.47004233357,,2.3970240889,3.02189618042,1.24750441359,,,,
Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8886130134,51.8826337819,55.7447230407,52.2362640497,60.1204640889,,58.8892932841,55.9939527392,60.4166681185,61.720180034,71.7414634159,61.6869668457,58.9825337067,60.0049666415,58.1322644853,51.9991081168,58.1182790129,52.4374535626,50.2313833885,47.984087444,47.0801126279,47.2340317017,45.7318384505,38.5528967577,34.4130283266,31.9031159004,
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0830688507243,,,,,,,,,,,,,,,,,,0.00182292148073,,,,,,
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956282306888,2.25105349005,3.37447851115,3.14580042272,2.27964180658,2.59523807816,2.82727329447,2.54460727854,2.65366855793,4.01715645241,,,,3.65429929667,2.40699968371,,,,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11662492914,3.6495937163,1.57141994703,3.92234832743,0.468643716348,0.0834706917455,0.446248364799,0.205526890965,0.136888490427,0.0606004359992,1.65961386108,7.42812459755,,,,,,15.8502286002,19.5095054681,4.0311212443,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03284332477,3.83632820957,5.92866452111,11.0744219074,,2.19576264487,9.0210722655,2.00674587855,3.52224410973,6.89087982137,11.2815407393,8.36700671858,2.30783128528,10.5727715508,3.79164938367,9.5158142987,1.26797635755,26.480740333,24.7360042345,13.354828836,5.63488024133,11.6120543197,
Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561279387288,0.501303551282,0.4559602167,0.482636492787,0.918000166074,0.963399807317,0.589613265814,0.770306868576,1.21000882104,1.15374964842,1.0519248546,1.24347404712,2.30575142921,5.27817630076,4.51323075794,1.8069596641,24.1514873045,8.2474088108,7.24478914435,1.85942504463,0.691355554448,0.796340122026,0.926069513552,0.560520441567,0.023269412649,0.0596262204947,
